borough,ownername,lotarea,bldgarea,assesstot,bbl,latitude,longitude
MN,MUSART ASSOC,9575.0,112147.0,14302350.0,1010100021,40.7651189995378,-73.9779502532519
MN,95 PITT STREET LLC,2814.0,9990.0,794250.0,1003440064,40.71894210118,-73.9825506336521
MN,225 EAST 47TH STREET APARTMENT CORP,9645.0,42000.0,4479300.0,1013210011,40.7536883323146,-73.9709482714128
MN,VERNS RESTAURANT CORP,1587.0,4280.0,1566000.0,1005260081,40.728127371113295,-74.00166327612241
MN,661 10 AVE CORP,4325.0,15500.0,1746900.0,1010750033,40.7626698792437,-73.99363945239429
MN,"2350 BROADWAY ASSOCIATES,",21925.0,236789.0,28566900.0,1012330016,40.7877929675458,-73.9764115920206
MN,BEAVER STREET COMMONS LLC,1701.0,6770.0,1829700.0,1000110010,40.7048182215705,-74.0122916768492
MN,313 W. 53 CORP.,760.0,3225.0,368550.0,1010440025,40.764590450840004,-73.9854121940127
MN,ST PHILIPS CHURCH,11990.0,17888.0,4518900.0,1019390026,40.8145790309035,-73.94500807074759
MN,204 WEST 94 ASSOCIATES,4275.0,17760.0,1811250.0,1012410038,40.7928669909544,-73.972011007983
MN,ANN MAURINE PACKARD,1116.0,3168.0,302580.0,1015830138,40.7758895090601,-73.9453974669352
MN,UNAVAILABLE OWNER,4900.0,24899.0,4387948.0,1005647501,40.7340035822571,-73.9913978308767
MN,THE JOHN ADAMS OWNERS INC,27070.0,364679.0,46867950.0,1006080039,40.7364769085681,-73.997975672817
MN,AME ZION CHURCH ON THE HILL,6311.0,20411.0,640350.0,1021090003,40.8342152889535,-73.9405939335168
MN,"NINE ORCHARD PARTNERS, LLC",6483.0,71380.0,20456550.0,1002940007,40.714782103998104,-73.9922191577638
MN,EAST 1 ST ETC,2444.0,8466.0,2468250.0,1004430051,40.7239466351526,-73.9894509451251
MN,110 WALL STREET L.P.,17017.0,267570.0,29703150.0,1000370008,40.704909279659994,-74.006355036426
MN,DCH LEX PROPCO SUB LP,24725.0,317496.0,66780900.0,1013040020,40.7560491434794,-73.9722863613723
MN,LINCOLN GUILD HOUSING CORP,55250.0,426476.0,45013050.0,1011790019,40.77660718139771,-73.9876481341462
MN,501 507 W 42 ST REALTY CORP,5000.0,10000.0,889200.0,1010710029,40.7601393234475,-73.9957549830886
MN,WEST 55TH STREET OWNERS CORP SIREN MANAG EMENT CORP,5300.0,31468.0,2880000.0,1010650023,40.767173486289295,-73.9873935673975
MN,134 WEST BWAY LLC,1269.0,4521.0,1539450.0,1001440030,40.7169119935861,-74.0084159874962
MN,UNAVAILABLE OWNER,1509.0,4908.0,1534499.0,1004427501,40.7237023972016,-73.9899596743782
MN,461 WEST 22 ST TENANTS CORP 461,3925.0,8117.0,2065050.0,1007200016,40.7468081145829,-74.0035368062113
MN,UNAVAILABLE OWNER,16085.0,250671.0,55797750.0,1008177502,40.737050385585796,-73.99331352841659
MN,JD 245 LLC,1600.0,6950.0,1543500.0,1003840027,40.721162506455,-73.9818718240206
MN,FLAGSTAFF1 LLC,1526.0,8621.0,2449350.0,1004730031,40.7209333712245,-73.9992171541025
MN,THE ALLEN STEVENSON SCHOOL,14168.0,26759.0,6205050.0,1014120058,40.774141598161705,-73.9599490853157
MN,DUNCRAGGEN REALTY CORP,20075.0,73272.0,3345300.0,1021790080,40.8516635647919,-73.94091812951879
MN,110 REALTY ASSOCIATES,4091.0,36894.0,4260150.0,1001960022,40.7181639068837,-74.0010605858536
MN,MAYORE ESTATES LLC.,25838.0,647875.0,64345050.0,1000630003,40.710464377737004,-74.01050002995599
MN,"QUATTRO ENTERPRISES,",1176.0,3600.0,420750.0,1017850104,40.8004536611746,-73.9376153548952
MN,181 BWAY ASSOC,2589.0,17629.0,2260350.0,1000630017,40.7102393521556,-74.00999501366509
MN,FORTY EAST BROADWAY CORP.,855.0,5520.0,1068750.0,1000900023,40.710955906655,-74.007773181514
MN,"19-21 BEEKMAN REALTY HOLDINGS, LLC",4616.0,25039.0,2989800.0,1000920032,40.710750138449704,-74.00631952295409
MN,519 EAST 86TH ST,10356.0,48000.0,5895900.0,1015830009,40.775892619024205,-73.9461737354058
MN,GRIFFON GANSEVOORT HOLDINGS LLC,3740.0,20692.0,1390500.0,1006440060,40.7395480850416,-74.0071053189935
MN,UNAVAILABLE OWNER,7255.0,24637.0,11878650.0,1006107503,40.734300336089895,-74.0004474302517
MN,MUSEUM OF JEWISH HERITAGE,64432.0,114100.0,41992200.0,1000160010,40.7059893894743,-74.0186001442007
MN,448-50 ST NICHOLAS AV,6100.0,25074.0,663750.0,1019580043,40.8151515523954,-73.948515522319
MN,880 W HOUSE INC,13055.0,56418.0,2848500.0,1021770242,40.8513594385105,-73.941973880225
MN,TWO CORNELIA CONDO ASSOC,5062.0,53542.0,11857949.0,1005897501,40.7315500847474,-74.00139274958879
MN,UNAVAILABLE OWNER,18675.0,110630.0,26652593.0,1008217503,40.740654277813604,-73.99390498576679
MN,"DALIA, MARLA LESLEYTRUST",4755.0,42000.0,5155650.0,1001740037,40.7171318014434,-74.00430721054391
MN,KVI MEZZ CORP.,216905.0,1396625.0,31136400.0,1002530001,40.7109313753732,-73.99542626889841
MN,303 EAST EIGHTH STRE,4157.0,18216.0,1666800.0,1003910057,40.725600474787505,-73.9800270118183
MN,AVENUE A REALTY CORP,2460.0,9280.0,1570050.0,1004290042,40.722562958366495,-73.98640989578179
MN,PERRY'S REALTY CORP,2485.0,13265.0,1860300.0,1004710029,40.71962957184439,-73.9969083603235
MN,"40 WATER STREET, LLC",1462.0,7050.0,1708650.0,1000300034,40.7035091689564,-74.01024646953451
MN,SEA CULL THREAD INC,1025.0,4675.0,748800.0,1002350009,40.7192425953265,-73.99873376986521
MN,"105 SOUTH STREET DEVELOPMENT, LLC",5110.0,27698.0,2029500.0,1000970010,40.7069817297908,-74.0022650890748
MN,MICHAEL BAUM LLC,8062.0,57729.0,8123400.0,1005440013,40.7286074363406,-73.9919830234853
MN,HILTON RESORTS CORPORATION,7750.0,112977.0,33196500.0,1010100029,40.7646632561795,-73.9773511518414
MN,"PALAZZO REALTY, INC.",3070.0,10025.0,2661300.0,1010440002,40.7654195740146,-73.9871881296946
MN,44 W 17 LLC,1515.0,5664.0,2533950.0,1008180075,40.7386478949792,-73.9945150132299
MN,RYAN L.L.C.,14947.0,217855.0,34766550.0,1009940045,40.7549619183442,-73.98564169657041
MN,"JOE G & SONS, LLC",1881.0,7905.0,824850.0,1010640031,40.7663225983092,-73.98722766645909
MN,REDEEMER PRESBYTERIAN CHURCH OF NEW YORK  CITY,8118.0,44303.0,14144400.0,1012130054,40.7851359116768,-73.9756686542596
MN,37 WEST 46TH ST RLTYCP,2600.0,8980.0,1714050.0,1012620020,40.756868749351796,-73.9804327321808
MN,BLDG 44 DEVELOPERS LLC,30125.0,451001.0,57577050.0,1013170009,40.7513118074226,-73.97268895674591
MN,111 E. 59 STREET JV SUB LLC,12050.0,170511.0,43199100.0,1013940005,40.762948575631206,-73.9689371496784
MN,"522 87 REALTY, LLC",1134.0,4037.0,390600.0,1015830042,40.7760131587188,-73.9456862111007
MN,"YOUTH ACTION COMMUNITY HOUSING, L.P.",7921.0,26670.0,765900.0,1016670043,40.7988128884105,-73.9386859872105
MN,661 WEST END AVE CO.,1350.0,5415.0,1202850.0,1012520015,40.7929006579839,-73.97519993488059
MN,NYC DEPARTMENT OF EDUCATION,164626.0,285012.0,29791800.0,1017130001,40.79408326540771,-73.9329407560609
MN,2246-50 THIRD AVENUE LLC,13555.0,18872.0,1649250.0,1017710033,40.802119660761704,-73.93752349387059
MN,"MILTON BORON,",5567.0,20475.0,2025900.0,1017710039,40.8023939546763,-73.93719454436759
MN,"NEP WEST 119TH STREET PROPERTIES, LLC",2727.0,10850.0,781200.0,1019280011,40.8080028211142,-73.95144340646421
MN,270 ST. NICHOLAS LEMOR LLC,16326.0,65706.0,2416500.0,1019500041,40.8096364374023,-73.9526595911883
MN,"TRC CORNERSTONE, LLC",14350.0,78397.0,7189650.0,1019910031,40.8120279884549,-73.962567040511
MN,"4781 BROADWAY, LLC",11625.0,21100.0,3472200.0,1022370075,40.8661581941914,-73.926367470603
MN,75-89 ASSOCIATES,14125.0,63935.0,1925550.0,1021700420,40.8569799411865,-73.9308384991087
MN,"WEST NICHOLAS ASSOCIATES, L.P.",2140.0,4858.0,349650.0,1020680025,40.8300029188691,-73.9420972966626
MN,79 S N LTD,5768.0,23256.0,958050.0,1020690014,40.8300022824958,-73.9408434129872
MN,A B ILIBASSI RLTY CO,3550.0,16220.0,2781900.0,1005900073,40.7324283981694,-74.00194843184241
MN,"114 FIFTH AVENUE ASSOCIATES, LLC",16144.0,351552.0,94515750.0,1008180051,40.7379204401185,-73.99278299093679
MN,95-97 HORATIO L.L.C.,62290.0,434276.0,61080750.0,1006430001,40.7390593993248,-74.0088373786685
MN,COSMOPOLITAN CLUB,7230.0,40392.0,4045500.0,1014000060,40.7665679668878,-73.9656828002753
MN,ANCHOR REALTY CORP,2750.0,12140.0,1960200.0,1004230008,40.718918575806704,-73.99422443136291
MN,CHINESE BDN&CHOS ASN,2360.0,8719.0,841050.0,1001620009,40.7142526181688,-73.9984921807075
MN,111 FULTON ST CONDO,23298.0,176514.0,30274654.0,1000917502,40.709929438633296,-74.00660079030841
MN,UNAVAILABLE OWNER,2695.0,19080.0,6635250.0,1005440073,40.7278142318847,-73.9924268976578
MN,F I T STUDENT HOUSING CORPORATION,24050.0,324885.0,25107750.0,1007280042,40.7517541987735,-73.9988306017397
MN,178 EAST 124TH STREET LLC,3131.0,11750.0,532350.0,1017720041,40.803047071083704,-73.9369591457838
MN,JAY HOUSING CORP,2388.0,13679.0,2314800.0,1001800014,40.71823212058,-74.0097184395222
MN,HONG WAH REALTY CORP,4987.0,29940.0,3317850.0,1004700064,40.718726481271894,-73.99505416503571
MN,136 MADISON ASSOCIATES L.P.,18375.0,255447.0,30254850.0,1008610015,40.7462471926913,-73.9844670552627
MN,UNAVAILABLE OWNER,5970.0,38090.0,4988702.0,1004737503,40.721141971729004,-73.99906202502109
MN,WHITE STREET LOFT CORP,4933.0,21600.0,7354800.0,1001930006,40.7185755659994,-74.0037084659588
MN,NYC TRANSIT AUTHORITY,34653.0,165000.0,36612000.0,1000790015,40.71039863277429,-74.008970645389
MN,NEW REMAINDERMAN 375 HUDSON LLC,69096.0,1076164.0,202882500.0,1005990064,40.7284811840611,-74.00792315349742
MN,TGA 730 THIRD AVENUE OWNER LLC,38168.0,665110.0,94340250.0,1013000033,40.753175638433795,-73.9733198255339
MN,29-35 WEST 119TH ST HDFC,4902.0,20982.0,592650.0,1017180025,40.8032355369685,-73.9459565742395
MN,LESPMHA HOUSING DEVELOPMENT FUND COPORAT ION,4728.0,10000.0,577350.0,1004050042,40.72793076305471,-73.97996858597291
MN,THE PRESPYTERIAN HOSP,195907.0,393924.0,55453500.0,1022440100,40.8732274215949,-73.9129484584822
MN,UNAVAILABLE OWNER,9150.0,61238.0,6120900.0,1000297501,40.704955645448706,-74.010408994273
MN,CENTRE HESTER REALTY LLC,6445.0,39000.0,5017950.0,1002350001,40.718765009516396,-73.9989682643204
MN,JS EQUITY HOLDINGS 2 LLC,5866.0,25903.0,3951000.0,1001070042,40.7082882495411,-74.00151850508121
MN,UNAVAILABLE OWNER,34961.0,351759.0,61705800.0,1005807501,40.7269194826235,-74.0069163612511
MN,THE 807 RIVERSIDE CONDOMINUM,11910.0,52213.0,1659150.0,1021347503,40.8353133205831,-73.9465014958383
MN,NAME NOT ON FILE,3742.0,15759.0,3212550.0,1004927502,40.7223851766516,-73.9936613354552
MN,UNAVAILABLE OWNER,4610.0,18314.0,3322352.0,1001467503,40.7159678036041,-74.00831125611
MN,NAME NOT ON FILE,10360.0,44612.0,6033608.0,1004927501,40.7224208772423,-73.9940112755948
MN,TWENTY EXCHANGE PLACE CONDOMIMIUM,24524.0,776000.0,84138300.0,1000277502,40.705460755036704,-74.009568700984
MN,HENRY HUDSON HOLDINGS CORP,29100.0,461930.0,89206650.0,1010487502,40.7680597483921,-73.984981827726
MN,UNAVAILABLE OWNER,2360.0,8661.0,2544299.0,1015787503,40.7723688786919,-73.94726330544592
MN,DUANE PARK BUILDING,8916.0,95010.0,16905152.0,1001417504,40.7167389963063,-74.0094152037548
MN,UNAVAILABLE OWNER,7662.0,92408.0,12513152.0,1001407505,40.716159788053105,-74.0101654458326
MN,NEW REMAINDERMAN 205 HUDSON LLC,24675.0,321641.0,29807550.0,1002250008,40.723625672525394,-74.0084384817023
MN,UNAVAILABLE OWNER,15078.0,101943.0,15366152.0,1019297504,40.809119935446795,-73.9514714904031
MN,CHEHEBAR ASSOCATES,2748.0,12108.0,1997100.0,1000790002,40.7101269613989,-74.00816264084109
MN,"PHOENIX EQUITY VENTURES,",4792.0,58354.0,8147700.0,1000650010,40.7096575236963,-74.00926271059049
MN,"ST. MARY'S CENTER, INC.",4550.0,11847.0,1151100.0,1019820034,40.8144164321532,-73.9562905196183
MN,68 EAST REALTY LLC,3181.0,13950.0,2006550.0,1004430041,40.7237160148804,-73.9888088047218
MN,ROGERS WILLIAMS,8273.0,98234.0,22859100.0,1008600061,40.745585670809604,-73.9841929315953
MN,"SCHNETZER, NANCY",2025.0,4236.0,219660.0,1017280022,40.8103282908612,-73.9411390568472
MN,629 REALTY LLC,2950.0,13076.0,1543500.0,1021660057,40.8522190089611,-73.9327447851537
MN,NEW YORK CITY SCHOOL CONSTRUCTION AUTHOR ITY,17789.0,112362.0,11101950.0,1001060009,40.7086340835605,-74.0019297017417
MN,56-58 WARREN OWNERS CORP,4091.0,18500.0,2856600.0,1001360012,40.7149521780861,-74.00915522855591
MN,UNAVAILABLE OWNER,49823.0,954682.0,131052616.0,1010897502,40.760789903329,-73.99923473437491
MN,460 ROLLOVER SUB LLC,33900.0,538520.0,43625250.0,1007310001,40.754051553027104,-73.9989785459225
MN,UNAVAILABLE OWNER,2500.0,12098.0,2696400.0,1002117502,40.720760357679296,-74.00471149349521
MN,"156 BROADWAY ASSOCIATES,",15340.0,70356.0,2324250.0,1021340095,40.8338445457575,-73.9457437982404
MN,NYC DEPARTMENT OF GENERAL SERVICES,400000.0,144016.0,26388450.0,1001220001,40.712803229308,-74.00615739609292
MN,ALDEN OWNERS INC (THE),20325.0,245676.0,23111100.0,1011960029,40.7830955980046,-73.9714156972677
MN,777 WASHINGTON LLC,6325.0,17422.0,3540840.0,1006410036,40.737983524910796,-74.0078954153923
MN,THERESA ANN TENAGLIA IRREVOCABLE LIVING  TRUST,1240.0,2751.0,368460.0,1006110058,40.735112782933506,-74.00050156099441
MN,104 WEST 29 ST CO,10235.0,121579.0,10585800.0,1008040044,40.7467199692583,-73.9907970980407
MN,THE JOHN JAMES CONDOMINIUM,36290.0,172822.0,8820010.0,1021347504,40.834806283842894,-73.9481100267431
MN,UNAVAILABLE OWNER,3130.0,16133.0,1215451.0,1018227501,40.800460900934205,-73.9528539351786
MN,"596 RIVERSIDE DRIVE INVESTORS, LLC",11131.0,53832.0,3963600.0,1020020067,40.821947846433396,-73.9560398844668
MN,"LDJ HOLDING CORP., A NEW YORK CORPORATIO N",10045.0,44256.0,6174000.0,1005060016,40.726826282409796,-74.0044557611862
MN,664 NINTH AVENUE LLC,1942.0,6700.0,2028600.0,1010370002,40.76103378908,-73.9904124861008
MN,EAST END TOWER LLC,22499.0,169386.0,21334050.0,1015900036,40.7729993929356,-73.94559479855809
MN,FIRST LENOX TERRACE ASSOCIATES LLC,76650.0,267008.0,11720250.0,1017300045,40.8125585533493,-73.93883950120771
MN,LO-DO CORP.,3757.0,9980.0,904950.0,1019080035,40.807108558591,-73.94641579831179
MN,"HIGHMOUNT ASSOCIATES, LLC",32160.0,101800.0,8057250.0,1004530011,40.7304045962504,-73.9853330834633
MN,METROPOLITAN TRANSPORTATION AUTHORITY,24775.0,386166.0,104229450.0,1012840033,40.756417580686396,-73.97509440432209
MN,BRP REALTY CORP,2225.0,6130.0,661050.0,1004230016,40.7190310942005,-73.99389974824841
MN,THE SOUTH STAR CONDOMINIUM,10237.0,149564.0,27236704.0,1000687501,40.7081425828841,-74.0068567027411
MN,11 AVENUE OF THE AMERICAS LLC,682.0,1895.0,373050.0,1001910024,40.719549889015205,-74.0053932272957
MN,15 MAIDEN LANE LLC,9066.0,124910.0,12296700.0,1000650007,40.7095889221184,-74.0090426758371
MN,COMMON GROUND COMMUNITY II HOUSING DEVEL OPMENT,21681.0,187041.0,16798950.0,1008570066,40.7439940178364,-73.98657153053401
MN,UNAVAILABLE OWNER,5118.0,34495.0,5762249.0,1001447502,40.716999795945604,-74.0088164168624
MN,NETHERHALL HOLDINGS LLC,1964.0,4744.0,1206900.0,1012500106,40.7915753031249,-73.97688334697649
MN,7 WU REAL ESTATE LTD.,1822.0,8640.0,1075500.0,1002810062,40.7138847925845,-73.9970637365284
MN,NEW AMSTERDAM DEVELOPMENT CORPORATION,19250.0,119905.0,13459500.0,1010130039,40.755920109073,-73.9880454034795
MN,GOLDCREST FACILITIESLTD.,3475.0,22956.0,3030750.0,1006430036,40.7388783195327,-74.0078161331834
MN,HOLLIS SCHENCK,2236.0,8436.0,2090250.0,1005180001,40.7270349374711,-74.0027420154685
MN,UNAVAILABLE OWNER,7922.0,79440.0,13594045.0,1004817502,40.722001044805396,-73.9969587573086
MN,327 CHURCH ST CORP,1650.0,1636.0,415350.0,1002100003,40.7201318512118,-74.0034957076128
MN,"SRD OFFICE NYE46, LLC",10081.0,153689.0,37035000.0,1013390005,40.7522991375461,-73.9695809587675
MN,DEAR SUGAR HILL ESTATE LLC,1980.0,5930.0,467550.0,1020630136,40.8266742340582,-73.9434154411903
MN,MID HUDSON 72 & 82 LLC,9912.0,32970.0,1148850.0,1021700353,40.856965830157705,-73.9301950501017
MN,"HARMONY TRIO,",1334.0,5820.0,2014200.0,1004580003,40.725755610816,-73.9916514447413
MN,4966 B'WAY REALTY INC.,10925.0,41720.0,1172250.0,1022360014,40.8677814869189,-73.9198938337985
MN,CHEGET LLC,1980.0,5066.0,1114560.0,1006150042,40.7372207293645,-74.0023996303113
MN,27 PARK PLACE LLC,5557.0,34456.0,2243520.0,1001240012,40.7134617981009,-74.008830377609
MN,"G F ASSOCIATES 1, LP",8168.0,32358.0,3092850.0,1004570005,40.725096875100796,-73.99173450689791
MN,INWOOD PARK ASSOCIATES,15200.0,65489.0,2437200.0,1022480040,40.868016125972794,-73.9260110879288
MN,"MARKS, MATTHEW",1584.0,5016.0,1944450.0,1006420055,40.7386615552393,-74.006686633271
MN,PAUL RAQUEL INC.,1124.0,4260.0,1500300.0,1005950072,40.7258378705505,-74.0094237049532
MN,27 GREENE ST ASSOC,2000.0,7246.0,2289600.0,1002290031,40.7213258408693,-74.0027778566401
MN,560-566 HUDSON,5100.0,14352.0,3466800.0,1006220005,40.7355380782383,-74.00573010031191
MN,CAROL L WOLCHOK,1122.0,5610.0,1910250.0,1001930023,40.719127240328206,-74.004347021858
MN,NEIGHBORHOOD PARTNERSHIP HOUSING DEVELOP MENT FUND,1960.0,4986.0,359100.0,1020680027,40.83010718891529,-73.942039389844
MN,NYCHA TRIBOROUGH PRESERVATION HDFC,35786.0,122000.0,4844250.0,1016220017,40.8006935080025,-73.94508455629409
MN,SOCIETY FOR RUPTURED & CRIPPLED,12085.0,78589.0,11655000.0,1014830023,40.7655585820669,-73.95218913150329
MN,UNAVAILABLE OWNER,12178.0,184712.0,45238818.0,1008417501,40.7524199338679,-73.9830688206929
MN,MOTT BULWARK LLC,1098.0,2712.0,368550.0,1001630016,40.7153011171178,-73.9985101933878
MN,GILSEY HOUSE,13975.0,101808.0,11709000.0,1008310020,40.7460774547431,-73.9881373933185
MN,27TH ST APT CORP,10878.0,66636.0,6322050.0,1007760065,40.7473515642967,-73.9961347445385
MN,400 E57 FEE OWNER LLC,18450.0,290482.0,30574350.0,1013680001,40.7578196050184,-73.9628898807357
MN,"LAIRD, JENNIFER WETSEL",1134.0,3168.0,299100.0,1015830039,40.7759169837865,-73.9454552134343
MN,NYC DEPARTMENT OF EDUCATION,215700.0,267565.0,25094700.0,1020160100,40.8239501661336,-73.9356819593033
MN,280 FORT WASHINGTON AVENUE CORP,11429.0,50412.0,2197800.0,1021420089,40.8443597261823,-73.94057403139891
MN,NYC HOUSING AUTHORITY,256600.0,449600.0,29736000.0,1017570020,40.810767474025,-73.93603788199509
MN,MIDHATTAN REALTY CORP.,1850.0,6135.0,643050.0,1010580104,40.7634328239645,-73.9921232270927
MN,244-246 ELIZABETH STREET HOUSING DEVELOP MENT FUND,4027.0,14275.0,1044450.0,1005070010,40.7233925010606,-73.9936287701853
MN,SOC 40 PECK SLIP REALTY INC.,988.0,4883.0,642150.0,1000970031,40.70740443374039,-74.00165915219979
MN,"BESHARA, ADAM C",665.0,1803.0,481560.0,1006150082,40.737788896756896,-74.0022192259034
MN,"EIGHTY-NINE SEVENTH, LLC",2192.0,3830.0,879300.0,1005910034,40.7326232503115,-74.0031066754114
MN,"50 OVERLOOK TERRACE OWNER, LLC",15200.0,58750.0,3381300.0,1021800182,40.8543067989611,-73.9359345599635
MN,FALA CORP.,1253.0,5933.0,1138500.0,1002940024,40.7146118883576,-73.99164201881071
MN,WOOSTERS OWNERS INC,4875.0,30500.0,6481800.0,1005010028,40.7246772195059,-74.0010065726978
MN,"HCIN WATER STREET ASSOCIATES, LLC",2562.0,42568.0,9542250.0,1000390038,40.705584439992,-74.00723154204779
MN,MICHELANGELO GIIK FLATIRON LLC,8650.0,183449.0,32381550.0,1008510001,40.7409915787871,-73.9896539406165
MN,"HIEBER READE STREET,",3929.0,22207.0,2013750.0,1001500006,40.715240549223104,-74.0066626399874
MN,UJIE REALTY USA INC,2429.0,9265.0,1045350.0,1005830025,40.730671660626996,-74.0050549649043
MN,CANBETH REALTY CORP,950.0,2790.0,466200.0,1002020014,40.7162754742126,-73.99686883524491
MN,TURTLE ISLAND CORP,5354.0,34932.0,5394150.0,1001740005,40.717513298982205,-74.0049096709422
MN,NYC DEPARTMENT OF EDUCATION,113949.0,254343.0,37094400.0,1012150001,40.7860496195506,-73.97433943071891
MN,VINTAGE REAL ESTATE SERVICES,16825.0,70507.0,9258300.0,1010460001,40.7665832122318,-73.9860507377174
MN,78/79 YORK ASSOCIATES LLC,10325.0,75854.0,7551900.0,1014900122,40.769901884826005,-73.9484277556508
MN,"TOCKWOTTEN ASSOCIATES,",2512.0,11900.0,1006650.0,1005270049,40.7287696189367,-74.0029224872967
MN,"JITEN HOTEL MANAGEMENT SERVICES, INC.",4537.0,70918.0,15167700.0,1000530038,40.7083011626506,-74.01374590025841
MN,BENNETT AVE OWNERS CORP,33500.0,101108.0,4584600.0,1021800326,40.8550907387868,-73.93407938041601
MN,FORT TRYON ESTATES INC,65350.0,148793.0,6462900.0,1021800350,40.8555228617495,-73.9362225794794
MN,10TH ST. WEST VILLAGE LLC,667.0,2464.0,264780.0,1006100052,40.734511682587,-74.0003067071937
MN,10 WEST 27TH STREET CORP,3050.0,52916.0,5808600.0,1008280053,40.744463642354106,-73.989155378894
MN,OUR LADY OF LORETO,8127.0,27935.0,5404950.0,1005210043,40.725333029109,-73.9933543901188
MN,BOWERY 88 LLC,5017.0,31000.0,3248100.0,1002030017,40.7172690444975,-73.9958298612719
MN,NY STATE HOSPITALS,20538.0,213214.0,23632200.0,1021390017,40.842395987265796,-73.9435032652682
MN,58 ELIZABETH NY LLC,11250.0,29680.0,2269800.0,1002030015,40.7173733590708,-73.9962266678752
MN,321 SIXTH AVENUE PARTNERS LLC,1800.0,4300.0,2290500.0,1005890036,40.731020340422894,-74.0018617955302
MN,520 EAST 72 OWNERS CORP,17880.0,188446.0,20819700.0,1014830038,40.7659760460838,-73.9528278062671
MN,AHRC NYC NEW PROJECT,10894.0,155450.0,15830100.0,1000680007,40.7075359589575,-74.0073616007065
MN,353 EAST 18TH STREET LLC,1161.0,4644.0,1699200.0,1009240030,40.7340380039824,-73.980915731425
MN,OLD B'WAY HOUSE,3050.0,9960.0,1980900.0,1019820104,40.815009680103,-73.9573269705277
MN,HAF EDGECOMBE ASSOCLP,2523.0,8550.0,449550.0,1020430024,40.8211111576225,-73.9443703948606
MN,MERLE HOUSE INC,1582.0,4400.0,1533150.0,1007690062,40.7429216000422,-73.99913028512859
MN,59 BAYARD ST REALTY CORP,2400.0,9618.0,1014300.0,1001630025,40.7152132762412,-73.9979546749736
MN,SOL GOLDMAN INVESTMENTS LLC,8500.0,111084.0,19835100.0,1013110058,40.7607941230547,-73.96957707912091
MN,2701 BROADWY REALTY   .,3535.0,25270.0,2539800.0,1018750053,40.799700489267,-73.9686093803939
MN,PB 151 GRAND LLC,4210.0,26388.0,2840400.0,1002330017,40.719975452584706,-73.99968614463509
MN,"224 CANAL STREET, LLC",4178.0,12534.0,7896150.0,1001980027,40.7176863235401,-73.9999531036827
MN,7 3 AVE LEASEHOLD LLC,26900.0,563420.0,85822200.0,1013220001,40.7547121588445,-73.97109220146541
MN,UNAVAILABLE OWNER,8400.0,55460.0,16667550.0,1004837502,40.7223167257974,-73.998787826353
MN,70 CARMINE STREET LLC,1280.0,5185.0,2009250.0,1005280067,40.7295298693578,-74.00439821315929
MN,WALWILHAL ASSOCIATES,11110.0,91553.0,14504400.0,1000250010,40.705751563812704,-74.0110871900348
MN,"IRMO, LLC",1511.0,3549.0,579720.0,1006360039,40.7327107201555,-74.0096483867245
MN,16 MORNINGSIDE AVE HDFC,3888.0,19458.0,882450.0,1018490052,40.805139911093704,-73.958019606432
MN,JJ49 REALTY LLC,1919.0,6065.0,1714050.0,1010580160,40.763682582775004,-73.9919390926398
MN,31 BETHUNE STREET LLC,2105.0,7993.0,3010950.0,1006350018,40.736775859367796,-74.00751277737879
MN,NEW IG 79TH LLC,31058.0,277073.0,32020200.0,1015590019,40.771901006994,-73.95059963602459
MN,TRUSTEES OF COLUMBIA UNIVERSITY,9988.0,41967.0,1951650.0,1019940088,40.8149807404958,-73.9608565805641
MN,131 WEST 3RD STREET INC.,2650.0,13300.0,2057850.0,1005430066,40.730935266297294,-74.000638638349
MN,127 4TH AVENUE LLC,6720.0,37299.0,7704450.0,1005580010,40.73321569286129,-73.9896371067028
MN,CHURCHILL SCHOOL AND,13224.0,66996.0,10646550.0,1009350006,40.7415772124568,-73.9774492173211
MN,DRMBRE-85 FEE LLC,44425.0,651162.0,52641450.0,1015140039,40.7786684835095,-73.9547324927576
MN,BROADSIDE REALTY CORP,1850.0,5628.0,1078200.0,1018770051,40.80100942165421,-73.96751796185251
MN,MARC EQUITY GROUP LLC,11583.0,44442.0,2474100.0,1021390268,40.8456096624029,-73.94273790864351
MN,180 ST NICHOLAS HDFC,5712.0,33230.0,1224900.0,1019250013,40.8058952995081,-73.9524671937485
MN,166 E 61 ST CORP,17575.0,206883.0,33219450.0,1013957501,40.7625910321822,-73.966349060162
MN,45 ESSEX STREET LLC,2188.0,8085.0,1113750.0,1003100023,40.7164315000237,-73.9896180722586
MN,CHURCH OF GOD OF EAST SIXTH STREET,2037.0,4790.0,260550.0,1003870127,40.7236929193844,-73.9803234177168
MN,"AVB MORNINGSIDE PARK, LLC",24876.0,358800.0,38366100.0,1018650040,40.802366272099,-73.96169114621709
MN,THE CHURCH OF ST. MICHAEL,31175.0,14812.0,4898250.0,1007310054,40.7533735794014,-73.9975600850574
MN,75 SECOND AVENUE LLC,2000.0,5542.0,1678050.0,1004600039,40.7265870994251,-73.9895371165285
MN,"WEBWAY ASSOCIATES, LLC",1536.0,8080.0,1658700.0,1001460011,40.7160748318319,-74.0085493526965
MN,YYY 62ND STREET LLC,13707.0,143986.0,9105934.0,1014367505,40.761653721090205,-73.9619961262151
